City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
274,Kerman,30.2832,57.0788,69.66,17,0,9.22,IR,2022-05-22 18:52:43
275,Kaeo,-35.1,173.7833,54.46,90,99,4.18,NZ,2022-05-22 18:52:43
276,Vanderhoof,54.0166,-124.0198,63.48,27,13,7.56,CA,2022-05-22 18:52:43
277,Korsakovo,53.2677,37.3569,42.3,72,7,9.84,RU,2022-05-22 18:52:43
278,Barstow,34.8986,-117.0228,81.59,15,3,6.51,US,2022-05-22 18:53:44
279,Ondjiva,-17.0667,15.7333,59.07,23,0,5.7,AO,2022-05-22 18:53:44
280,Jumla,29.2747,82.1838,48.52,94,76,2.64,NP,2022-05-22 18:53:44
281,Hambantota,6.1241,81.1185,79.43,85,81,15.97,LK,2022-05-22 18:53:44
282,Naranjal,-2.6667,-79.6167,84.18,72,72,3.69,EC,2022-05-22 18:53:45
283,Leninskoye,41.7589,69.3864,50.34,63,97,5.26,KZ,2022-05-22 18:53:45
284,Lompoc,34.6391,-120.4579,74.7,66,0,12.66,US,2022-05-22 18:49:07
285,Concepcion,-36.827,-73.0498,55.2,94,100,18.41,CL,2022-05-22 18:52:15
286,Finschhafen,-6.6024,147.8681,79.52,79,4,6.89,PG,2022-05-22 18:53:45
287,Bar Harbor,44.3876,-68.2039,76.93,79,0,12.66,US,2022-05-22 18:49:01
288,Kurchum,48.5722,83.6542,62.49,65,32,8.37,KZ,2022-05-22 18:53:45
289,Mareeba,-17.0,145.4333,68.72,90,76,2.19,AU,2022-05-22 18:53:46
290,Sokolo,14.7328,-6.1219,95.45,24,100,4.56,ML,2022-05-22 18:53:46
291,Ampanihy,-24.7,44.75,66.85,60,1,5.88,MG,2022-05-22 18:53:46
292,Elat,29.5581,34.9482,82.24,30,0,11.5,IL,2022-05-22 18:53:46
293,Kerewan,13.4898,-16.0888,81.64,50,58,15.95,GM,2022-05-22 18:53:47
294,Santa Vitoria Do Palmar,-33.5189,-53.3681,62.58,57,6,4.03,BR,2022-05-22 18:53:47
295,Baghdad,33.3406,44.4009,85.91,16,0,1.14,IQ,2022-05-22 18:49:40
296,Bafra,41.5678,35.9069,64.74,64,9,3.58,TR,2022-05-22 18:53:47
297,Tajao,10.3148,123.5835,78.85,76,50,3.0,PH,2022-05-22 18:53:48
298,Chhatak,25.0333,91.6667,75.4,94,100,5.57,BD,2022-05-22 18:53:48
299,Tarko-Sale,64.9225,77.785,54.79,64,18,17.29,RU,2022-05-22 18:53:48
300,Kavieng,-2.5744,150.7967,82.67,67,14,17.22,PG,2022-05-22 18:53:48
301,Burnie,-41.0667,145.9167,42.94,86,12,5.08,AU,2022-05-22 18:53:49
302,Long Beach,33.767,-118.1892,77.32,72,40,14.0,US,2022-05-22 18:53:49
303,Niceville,30.5169,-86.4822,78.75,87,75,11.5,US,2022-05-22 18:51:46
304,Moussoro,13.6408,16.4901,94.62,11,10,16.06,TD,2022-05-22 18:53:49
305,Souillac,-20.5167,57.5167,75.58,69,20,11.5,MU,2022-05-22 18:53:49
306,Flinders,-34.5833,150.8552,55.18,91,100,3.0,AU,2022-05-22 18:53:50
307,Sulangan,11.1373,123.7228,82.9,74,91,5.68,PH,2022-05-22 18:53:50
308,Bonthe,7.5264,-12.505,78.6,85,100,9.17,SL,2022-05-22 18:53:50
309,Faanui,-16.4833,-151.75,80.44,73,12,15.26,PF,2022-05-22 18:53:50
310,Celestun,20.8667,-90.4,89.06,66,52,11.5,MX,2022-05-22 18:53:51
311,Petropavlovsk-Kamchatskiy,53.0452,158.6483,39.79,100,75,0.0,RU,2022-05-22 18:53:51
312,Aasiaat,68.7098,-52.8699,31.41,95,100,4.23,GL,2022-05-22 18:53:51
313,Koutsouras,35.0339,25.9469,69.12,70,0,2.86,GR,2022-05-22 18:53:51
314,Cabo Rojo,18.0866,-67.1457,86.43,73,100,4.0,PR,2022-05-22 18:53:52
315,Xinzhi,36.4989,111.7047,68.77,43,10,4.34,CN,2022-05-22 18:53:52
316,Tavricheskoye,54.5851,73.6395,44.51,67,9,16.58,RU,2022-05-22 18:53:52
317,Nizhneivkino,58.194,49.5214,33.12,97,99,5.57,RU,2022-05-22 18:53:52
318,Henties Bay,-22.116,14.2845,61.81,62,7,8.93,NA,2022-05-22 18:53:53
319,Cheremkhovo,53.1561,103.0675,53.85,70,100,4.79,RU,2022-05-22 18:53:53
320,Quelimane,-17.8786,36.8883,78.75,83,40,8.05,MZ,2022-05-22 18:53:53
321,Coquimbo,-29.9533,-71.3436,60.53,77,20,13.8,CL,2022-05-22 18:50:45
322,Eyl,7.9803,49.8164,81.3,80,100,22.57,SO,2022-05-22 18:53:53
323,Mount Gambier,-37.8333,140.7667,37.31,93,100,4.61,AU,2022-05-22 18:53:54
324,Bichura,50.5881,107.6022,55.09,55,97,2.57,RU,2022-05-22 18:53:54
325,Fulton,33.7668,-84.4499,90.32,51,75,9.22,US,2022-05-22 18:53:54
326,Valley City,46.9233,-98.0032,55.92,35,75,4.61,US,2022-05-22 18:54:54
327,Shiyan,32.6475,110.7781,61.7,87,0,2.95,CN,2022-05-22 18:54:55
328,Port Hardy,50.6996,-127.4199,48.38,93,75,4.61,CA,2022-05-22 18:54:55
329,Shimanovsk,52.0,127.7,50.23,89,52,10.83,RU,2022-05-22 18:54:55
330,Chiang Klang,19.2938,100.8617,73.15,99,100,1.23,TH,2022-05-22 18:54:55
331,Aykhal,66.0,111.5,48.24,63,8,4.54,RU,2022-05-22 18:54:56
332,Vostok,46.4856,135.8833,40.19,95,88,2.86,RU,2022-05-22 18:54:56
333,Dukat,62.55,155.55,30.15,99,100,6.35,RU,2022-05-22 18:54:56
334,Oltu,40.5498,42.0013,57.81,62,27,7.23,TR,2022-05-22 18:54:56
335,Tomigusuku,26.185,127.675,74.97,81,75,9.22,JP,2022-05-22 18:54:57
336,Salalah,17.0151,54.0924,81.41,84,48,6.38,OM,2022-05-22 18:54:57
337,Kendari,-3.945,122.4989,74.44,95,17,2.62,ID,2022-05-22 18:54:57
338,Calolbon,13.596,124.0991,81.93,79,100,6.13,PH,2022-05-22 18:54:57
339,Sinjar,36.3209,41.8754,80.51,9,66,11.88,IQ,2022-05-22 18:54:58
340,Eureka,40.8021,-124.1637,72.75,75,96,5.01,US,2022-05-22 18:53:21
341,Rio De Janeiro,-22.9028,-43.2075,77.0,60,20,12.66,BR,2022-05-22 18:52:22
342,Poronaysk,49.2167,143.1167,40.64,98,100,4.76,RU,2022-05-22 18:54:58
343,Aventura,25.9565,-80.1392,90.01,72,89,8.01,US,2022-05-22 18:54:58
344,Vao,-22.6667,167.4833,74.88,86,100,9.66,NC,2022-05-22 18:54:58
345,Kurganinsk,44.88,40.5986,52.56,88,4,1.61,RU,2022-05-22 18:54:59
346,Amapa,1.0,-52.0,78.98,90,94,2.24,BR,2022-05-22 18:54:59
347,Coahuayana,18.7333,-103.6833,90.25,47,0,8.57,MX,2022-05-22 18:54:59
348,Elizabeth City,36.2946,-76.2511,88.05,73,0,13.8,US,2022-05-22 18:51:25
349,Sibiti,-3.6819,13.3499,69.4,93,94,3.2,CG,2022-05-22 18:54:59
350,Rio Gallegos,-51.6226,-69.2181,42.85,56,0,13.8,AR,2022-05-22 18:55:00
351,Chabahar,25.2919,60.643,85.64,77,0,7.31,IR,2022-05-22 18:55:00
352,Corning,42.1428,-77.0547,83.86,83,100,5.75,US,2022-05-22 18:55:00
353,Thai Binh,20.45,106.3333,77.65,90,100,6.51,VN,2022-05-22 18:51:10
354,Gat,31.61,34.7642,68.81,27,0,6.96,IL,2022-05-22 18:55:00
355,Ulaanbaatar,47.9077,106.8832,39.33,60,0,2.24,MN,2022-05-22 18:50:51
356,Soyo,-6.1349,12.3689,75.56,77,60,9.8,AO,2022-05-22 18:55:01
357,Najran,17.4924,44.1277,84.85,11,0,4.23,SA,2022-05-22 18:55:01
358,Sisimiut,66.9395,-53.6735,33.87,82,100,13.6,GL,2022-05-22 18:55:01
359,Clarksburg,39.2807,-80.3445,80.71,78,37,9.51,US,2022-05-22 18:55:02
360,Tepatepec,20.2333,-99.0833,87.06,21,58,17.72,MX,2022-05-22 18:55:02
361,Nioro,13.35,-15.75,86.9,39,67,15.95,GM,2022-05-22 18:55:02
362,Xining,36.6167,101.7667,52.66,71,95,2.66,CN,2022-05-22 18:55:02
363,El Dorado,38.7666,-120.5177,76.93,24,39,1.99,US,2022-05-22 18:51:35
364,Burhanpur,21.3,76.2333,86.09,50,0,17.81,IN,2022-05-22 18:52:44
365,Ketchikan,55.3422,-131.6461,56.08,57,100,8.3,US,2022-05-22 18:55:03
366,Natal,-5.795,-35.2094,74.05,100,100,26.46,BR,2022-05-22 18:55:03
367,Boende,-0.2167,20.8667,77.32,82,100,2.46,CD,2022-05-22 18:55:03
368,Asind,25.7333,74.3333,86.63,48,0,20.96,IN,2022-05-22 18:55:04
369,Korla,41.7597,86.1469,80.1,14,100,14.65,CN,2022-05-22 18:55:04
370,Qidong,31.8128,121.6561,68.94,77,100,12.39,CN,2022-05-22 18:55:04
371,Broome,42.2506,-75.833,85.64,58,100,8.99,US,2022-05-22 18:55:04
372,Chopovychi,50.8332,28.9533,48.63,92,100,9.75,UA,2022-05-22 18:56:05
373,Borogontsy,62.6683,131.1683,38.26,78,38,4.7,RU,2022-05-22 18:56:05
374,Lashio,22.9333,97.75,67.69,90,16,0.76,MM,2022-05-22 18:56:05
375,Inyonga,-6.7167,32.0667,68.16,66,1,3.91,TZ,2022-05-22 18:56:05
376,Alofi,-19.0595,-169.9187,66.09,100,5,1.14,NU,2022-05-22 18:56:06
377,Yar-Sale,66.8333,70.8333,33.46,93,100,25.57,RU,2022-05-22 18:56:06
378,Cetraro,39.5166,15.9416,62.44,86,5,0.78,IT,2022-05-22 18:56:06
379,Garissa,-0.4536,39.6401,79.45,71,6,20.29,KE,2022-05-22 18:56:07
380,Grootfontein,-19.5667,18.1167,42.37,65,0,1.14,NA,2022-05-22 18:56:07
381,Qasigiannguit,68.8193,-51.1922,32.79,99,100,3.76,GL,2022-05-22 18:56:07
382,Port Macquarie,-31.4333,152.9167,55.89,85,100,3.89,AU,2022-05-22 18:56:07
383,Puerto Lempira,15.2667,-83.7667,84.34,74,75,8.05,HN,2022-05-22 18:56:08
384,Christchurch,-43.5333,172.6333,40.32,86,8,1.14,NZ,2022-05-22 18:55:49
385,Mahibadhoo,3.7833,72.9667,83.21,77,12,12.3,MV,2022-05-22 18:56:08
386,Porto Novo,6.4965,2.6036,82.22,85,100,6.02,BJ,2022-05-22 18:56:08
387,Longyan,25.1072,117.0225,67.8,99,100,2.42,CN,2022-05-22 18:56:09
388,Warrnambool,-38.3833,142.4833,40.8,92,6,7.56,AU,2022-05-22 18:56:09
389,Minab,27.1467,57.0801,96.3,19,0,4.83,IR,2022-05-22 18:56:09
390,Beringovskiy,63.05,179.3167,39.72,77,100,8.41,RU,2022-05-22 18:56:09
391,Sabang,5.8933,95.3214,83.68,77,100,21.85,ID,2022-05-22 18:56:10
392,Khuchni,41.9499,47.9485,61.18,37,0,9.06,RU,2022-05-22 18:56:10
393,Melita,49.2681,-100.9967,57.54,42,100,6.78,CA,2022-05-22 18:56:10
394,Pilot Butte,50.4668,-104.4178,60.66,23,40,14.97,CA,2022-05-22 18:56:11
395,Mandalgovi,45.7625,106.2708,56.86,33,0,7.49,MN,2022-05-22 18:56:11
396,Horconcitos,8.4682,-81.8007,77.18,80,100,1.43,PA,2022-05-22 18:56:11
397,San Jose,37.3394,-121.895,82.92,53,0,9.22,US,2022-05-22 18:55:49
398,Derzhavinsk,51.1,66.3167,48.76,61,96,14.38,KZ,2022-05-22 18:56:11
399,Farim,12.4839,-15.2217,90.54,37,98,11.03,GW,2022-05-22 18:56:12
400,Cayenne,4.9333,-52.3333,83.08,1,75,6.91,GF,2022-05-22 18:56:12
401,Kieta,-6.2167,155.6333,77.79,82,75,2.73,PG,2022-05-22 18:56:12
402,Victor Harbor,-35.5667,138.6167,56.68,83,13,8.37,AU,2022-05-22 18:56:12
403,Oktyabrskiy,54.4815,53.471,40.95,81,91,1.43,RU,2022-05-22 18:56:13
404,Biltine,14.5333,20.9167,90.86,12,84,10.69,TD,2022-05-22 18:56:13
405,Palmer,42.1584,-72.3287,93.15,50,96,3.0,US,2022-05-22 18:56:13
406,Caravelas,-17.7125,-39.2481,74.57,66,2,6.96,BR,2022-05-22 18:55:28
407,Newport,51.5877,-2.9984,64.17,70,100,6.4,GB,2022-05-22 18:56:08
408,Sao Joao Da Barra,-21.6403,-41.0511,77.09,66,20,9.75,BR,2022-05-22 18:56:13
409,Kadoma,34.7333,135.5833,66.18,87,82,5.75,JP,2022-05-22 18:56:14
410,Sioux Lookout,50.1001,-91.917,53.67,30,75,11.5,CA,2022-05-22 18:56:14
411,Ahuimanu,21.4447,-157.8378,78.51,69,100,11.5,US,2022-05-22 18:56:14
412,Shahr-E Babak,30.1165,55.1186,68.41,15,0,8.59,IR,2022-05-22 18:56:15
413,Port Blair,11.6667,92.75,82.96,81,100,21.79,IN,2022-05-22 18:56:15
414,Lata,40.1629,-8.3327,63.81,82,62,8.12,PT,2022-05-22 18:56:15
415,Isla Mujeres,21.2311,-86.731,86.16,74,1,18.28,MX,2022-05-22 18:56:15
416,Itoman,26.1247,127.6694,75.22,78,100,8.05,JP,2022-05-22 18:56:16
417,Sergeyevka,53.88,67.4158,48.4,67,100,14.54,KZ,2022-05-22 18:56:16
418,Collie,-33.3667,116.15,54.34,90,96,11.41,AU,2022-05-22 18:56:16
419,Lichuan,30.3,108.85,50.94,97,8,0.31,CN,2022-05-22 18:56:16
420,Salinopolis,-0.6136,-47.3561,81.09,81,28,5.64,BR,2022-05-22 18:57:17
421,Bethanien,-26.502,17.1583,58.1,45,6,6.71,NA,2022-05-22 18:57:17
422,Faya,18.3851,42.4509,75.31,26,0,2.48,SA,2022-05-22 18:57:17
423,Richards Bay,-28.783,32.0377,64.0,89,100,18.03,ZA,2022-05-22 18:57:17
424,Nizhniy Tsasuchey,50.5167,115.1333,58.96,46,95,11.61,RU,2022-05-22 18:57:18
425,Safakulevo,54.9901,62.5442,39.9,86,0,10.0,RU,2022-05-22 18:57:18
426,Cabo San Lucas,22.8909,-109.9124,84.61,63,0,9.35,MX,2022-05-22 18:57:18
427,Shilong,23.1123,113.8425,74.98,85,100,5.1,CN,2022-05-22 18:57:18
428,Havoysund,70.9963,24.6622,46.63,79,11,3.65,NO,2022-05-22 18:57:19
429,Itaberai,-16.0203,-49.8103,81.52,19,1,5.35,BR,2022-05-22 18:57:19
430,Norsup,-16.0667,167.3833,77.43,87,14,2.98,VU,2022-05-22 18:57:19
431,Harper,4.375,-7.7169,76.84,80,100,6.64,LR,2022-05-22 18:57:19
432,Tshikapa,-6.4167,20.8,73.17,82,28,0.92,CD,2022-05-22 18:55:09
433,Carutapera,-1.195,-46.02,80.8,87,29,4.88,BR,2022-05-22 18:57:20
434,Yakeshi,49.2833,120.7333,51.1,54,5,8.1,CN,2022-05-22 18:57:20
435,Port Hedland,-20.3167,118.5667,78.85,94,100,5.75,AU,2022-05-22 18:57:20
436,High Prairie,55.4334,-116.4858,59.54,40,20,7.65,CA,2022-05-22 18:57:20
437,Quebec,46.8123,-71.2145,76.19,77,75,3.44,CA,2022-05-22 18:54:07
438,Sao Filipe,14.8961,-24.4956,72.28,78,6,13.89,CV,2022-05-22 18:57:21
439,Melville,40.7934,-73.4151,97.09,64,23,5.01,US,2022-05-22 18:57:21
440,Batagay-Alyta,67.8006,130.4114,31.01,89,98,3.53,RU,2022-05-22 18:57:21
441,Khorixas,-20.3667,14.9667,63.68,17,1,12.64,NA,2022-05-22 18:57:21
442,Biu,10.6129,12.1946,82.71,43,100,4.12,NG,2022-05-22 18:54:16
443,Sept-Iles,50.2001,-66.3821,57.72,58,75,9.22,CA,2022-05-22 18:55:01
444,Spantov,44.1167,26.7833,68.09,61,87,8.68,RO,2022-05-22 18:57:22
445,Kiama,-34.6833,150.8667,55.38,92,100,3.0,AU,2022-05-22 18:57:22
446,Wyndham,37.6985,-77.6125,92.82,60,46,3.0,US,2022-05-22 18:57:22
447,Leo,11.1,-2.1,82.78,56,99,10.96,BF,2022-05-22 18:57:23
448,Isangel,-19.55,169.2667,75.47,85,70,6.85,VU,2022-05-22 18:57:23
449,Igurusi,-8.85,33.85,64.27,73,2,3.51,TZ,2022-05-22 18:57:23
450,Arrecife,28.963,-13.5477,73.38,64,20,25.32,ES,2022-05-22 18:53:41
451,Honningsvag,70.9821,25.9704,46.15,76,18,3.44,NO,2022-05-22 18:57:23
452,Solnechnyy,50.7214,136.6319,34.34,88,85,2.08,RU,2022-05-22 18:57:24
453,Sadovoye,47.7764,44.5089,56.17,89,100,15.5,RU,2022-05-22 18:57:24
454,Terra Nova,-12.3667,-40.6667,81.45,36,38,7.47,BR,2022-05-22 18:55:30
455,Tubuala,9.5167,-79.0333,83.01,79,43,7.76,PA,2022-05-22 18:57:24
456,Linxia,35.6003,103.2064,55.18,65,35,3.44,CN,2022-05-22 18:57:24
457,Tabriz,38.08,46.2919,62.06,36,40,4.61,IR,2022-05-22 18:53:09
458,Arona,28.0996,-16.681,68.99,62,20,21.85,ES,2022-05-22 18:57:25
459,Crystal Beach,42.8699,-79.0583,55.62,94,100,9.22,CA,2022-05-22 18:57:25
460,Shamgarh,24.1833,75.6333,85.17,55,0,22.3,IN,2022-05-22 18:57:25
461,Puerto Escondido,15.85,-97.0667,87.82,55,0,10.92,MX,2022-05-22 18:57:25
462,Pestravka,52.405,49.9583,45.37,87,100,4.34,RU,2022-05-22 18:57:26
463,Spirit River,55.7833,-118.8361,63.03,37,22,7.2,CA,2022-05-22 18:57:26
464,Iqaluit,63.7506,-68.5145,26.33,86,100,28.77,CA,2022-05-22 18:57:26
465,Hovd,48.0056,91.6419,63.81,21,97,2.17,MN,2022-05-22 18:57:27
466,Pangody,65.85,74.4859,46.11,80,100,19.62,RU,2022-05-22 18:58:27
467,Loiza,18.4313,-65.8802,88.81,65,55,15.7,PR,2022-05-22 18:58:27
468,Maldonado,-34.6667,-54.9167,65.59,52,43,2.06,UY,2022-05-22 18:58:27
469,Sarany,58.5,58.8833,29.46,99,67,5.57,RU,2022-05-22 18:58:28
470,Polson,47.6936,-114.1632,59.72,44,5,1.43,US,2022-05-22 18:58:28
471,Mocoa,1.1493,-76.6466,81.52,74,63,4.27,CO,2022-05-22 18:58:28
472,Barro,-6.7167,-38.8667,83.03,53,100,3.44,BR,2022-05-22 18:54:08
473,Vila Velha,-20.3297,-40.2925,75.15,69,75,8.05,BR,2022-05-22 18:58:28
474,Belyy Yar,53.6039,91.3903,71.49,46,0,6.71,RU,2022-05-22 18:58:29
475,Kurilsk,45.2333,147.8833,46.36,89,100,9.13,RU,2022-05-22 18:58:29
476,Senador Jose Porfirio,-2.5908,-51.9542,82.53,64,80,0.92,BR,2022-05-22 18:58:29
477,Guilin,25.2819,110.2864,66.31,98,100,2.62,CN,2022-05-22 18:58:29
478,Saint-Leu,-21.15,55.2833,70.66,74,59,1.88,RE,2022-05-22 18:58:30
479,Margate,51.3813,1.3862,64.31,69,100,1.99,GB,2022-05-22 18:58:30
480,Tessalit,20.1986,1.0114,95.02,14,48,11.68,ML,2022-05-22 18:58:30
481,Viedma,-40.8135,-62.9967,58.64,35,100,13.31,AR,2022-05-22 18:56:33
482,Wagar,16.1525,36.2032,99.39,21,3,3.6,SD,2022-05-22 18:58:30
483,Ballina,-28.8667,153.5667,58.78,83,30,11.79,AU,2022-05-22 18:58:31
484,Astoria,46.1879,-123.8313,62.44,83,100,1.99,US,2022-05-22 18:55:49
485,Kantemirovka,49.7089,39.8592,50.59,90,100,10.47,RU,2022-05-22 18:58:31
486,Fethiye,36.6217,29.1164,66.07,67,7,3.06,TR,2022-05-22 18:56:39
487,Kandrian,-6.2167,149.55,77.14,86,50,4.03,PG,2022-05-22 18:58:31
488,Mantua,45.1667,10.7833,83.44,69,91,5.17,IT,2022-05-22 18:58:31
489,Nguruka,-5.1092,31.0419,67.44,76,15,3.78,TZ,2022-05-22 18:58:32
490,Port Lincoln,-34.7333,135.8667,61.61,78,100,10.04,AU,2022-05-22 18:56:22
491,Rumonge,-3.9736,29.4386,71.82,82,100,3.36,BI,2022-05-22 18:58:32
492,Williston,48.147,-103.618,56.8,31,100,3.0,US,2022-05-22 18:58:32
493,Labuan,5.2767,115.2417,77.36,100,40,0.0,MY,2022-05-22 18:58:32
494,Hat Yai,7.0084,100.4767,78.98,94,20,0.0,TH,2022-05-22 18:58:33
495,Diveyevo,55.0433,43.2418,32.72,77,16,7.65,RU,2022-05-22 18:58:33
496,Malanje,-9.5402,16.341,69.21,53,89,1.77,AO,2022-05-22 18:54:18
497,Puerto Del Rosario,28.5004,-13.8627,71.35,73,20,18.41,ES,2022-05-22 18:58:33
498,Shubarkuduk,49.1447,56.4872,55.31,81,100,17.6,KZ,2022-05-22 18:58:33
499,Alice Springs,-23.7,133.8833,45.95,71,44,0.0,AU,2022-05-22 18:58:34
500,Herrin,37.8031,-89.0276,62.82,64,75,13.8,US,2022-05-22 18:58:34
501,Bonoua,5.2741,-3.595,76.62,94,100,2.46,CI,2022-05-22 18:58:34
502,Cabinda,-5.55,12.2,75.79,78,93,8.93,AO,2022-05-22 18:58:35
503,Novoilinsk,51.6829,108.7143,51.85,77,91,3.11,RU,2022-05-22 18:58:35
504,Haileybury,47.449,-79.6373,46.98,72,100,4.61,CA,2022-05-22 18:58:35
505,Anqing,30.5092,117.0506,68.45,89,100,3.83,CN,2022-05-22 18:58:35
506,Belyye Berega,53.2085,34.6641,50.18,83,9,5.5,RU,2022-05-22 18:58:36
507,Mayor Pablo Lagerenza,-19.9309,-60.7718,78.89,43,100,3.83,PY,2022-05-22 18:58:36
508,Padang,-0.9492,100.3543,76.78,87,71,3.98,ID,2022-05-22 18:58:36
509,Duldurga,50.6761,113.5931,55.51,56,100,8.68,RU,2022-05-22 18:58:36
510,Sahibganj,25.25,87.65,78.78,83,93,7.76,IN,2022-05-22 18:58:37
511,Quepos,9.4236,-84.1652,82.54,80,55,6.06,CR,2022-05-22 18:58:37
512,Rawson,-43.3002,-65.1023,48.7,83,100,19.24,AR,2022-05-22 18:59:37
513,Acari,-15.4311,-74.6158,77.47,52,55,9.86,PE,2022-05-22 18:59:37
514,Zhangjiakou,40.81,114.8794,65.17,52,100,0.85,CN,2022-05-22 18:59:38
515,Qaqortoq,60.7167,-46.0333,36.34,98,100,11.52,GL,2022-05-22 18:59:38
516,Xifeng,42.7372,124.7222,58.33,53,26,3.96,CN,2022-05-22 18:59:38
517,Balaipungut,1.05,101.2833,76.28,96,100,2.26,ID,2022-05-22 18:59:38
518,Chernyshevskiy,63.0128,112.4714,47.41,78,75,3.56,RU,2022-05-22 18:59:39
519,Hualmay,-11.0964,-77.6139,68.97,74,44,7.34,PE,2022-05-22 18:59:39
520,Belmonte,-15.8631,-38.8828,75.94,71,14,10.74,BR,2022-05-22 18:59:39
521,Xichang,27.8964,102.2634,62.71,81,99,1.81,CN,2022-05-22 18:59:39
522,Leningradskiy,69.3833,178.4167,33.67,92,100,3.94,RU,2022-05-22 18:59:40
523,Jiuquan,39.7432,98.5174,65.28,19,6,6.51,CN,2022-05-22 18:59:40
524,Martapura,-3.4167,114.85,77.09,100,75,2.3,ID,2022-05-22 18:59:40
525,Krasnogorsk,55.8225,37.3181,44.94,49,0,11.18,RU,2022-05-22 18:59:40
526,Remanso,-9.6179,-42.0831,83.82,44,3,5.21,BR,2022-05-22 18:59:41
527,Barcelos,41.5388,-8.6151,67.84,85,65,6.13,PT,2022-05-22 18:59:41
528,Hof,50.3167,11.9167,60.03,65,79,5.75,DE,2022-05-22 18:59:41
529,Hecun,36.5333,114.1111,69.75,44,3,5.97,CN,2022-05-22 18:59:41
530,Clovis,36.8252,-119.7029,84.47,25,8,1.01,US,2022-05-22 18:58:24
531,Ambon,-3.6954,128.1814,75.34,100,40,2.3,ID,2022-05-22 18:59:42
532,Hay River,60.8156,-115.7999,37.38,93,75,6.91,CA,2022-05-22 18:59:42
533,Slave Lake,55.2834,-114.769,51.78,54,0,8.05,CA,2022-05-22 18:59:42
534,Pandan,14.0453,124.1694,78.96,87,100,7.31,PH,2022-05-22 18:59:42
535,Sarangani,5.4033,125.4636,82.24,74,90,7.07,PH,2022-05-22 18:59:43
536,Puerto Colombia,10.9878,-74.9547,89.69,73,4,14.18,CO,2022-05-22 18:59:43
537,Kindu,-2.95,25.95,69.87,99,46,2.51,CD,2022-05-22 18:59:43
538,Haines Junction,60.7522,-137.5108,53.55,35,100,3.44,CA,2022-05-22 18:59:43
539,Woodward,36.4337,-99.3904,66.96,31,0,11.5,US,2022-05-22 18:57:20
540,Nieuw Nickerie,5.95,-56.9833,76.69,87,100,6.64,SR,2022-05-22 18:59:44
541,Hearst,49.6835,-83.6665,44.85,52,100,7.34,CA,2022-05-22 18:55:02
542,Oussouye,12.485,-16.5469,86.18,57,85,12.93,SN,2022-05-22 18:59:44
543,Bushenyi,-0.5853,30.2114,62.76,91,100,3.24,UG,2022-05-22 18:59:44
544,Kijang,35.2442,129.2139,65.93,73,2,5.01,KR,2022-05-22 18:59:44
545,Maromitsa,59.8683,48.0123,32.05,98,100,7.63,RU,2022-05-22 18:59:45
546,Bandarbeyla,9.4942,50.8122,80.69,86,30,16.53,SO,2022-05-22 18:59:45
547,Asia,9.5506,122.5164,78.93,83,100,1.79,PH,2022-05-22 18:59:45
